Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,MA_5,MA_10,Price_Change,Volatility
2017-01-09,AXISBANK,EQ,455.2,456.9,459.35,451.55,453.2,452.75,454.96,2690456,122404827400000.0,38066.0,934640.0,0.34740000000000004,454.8699999999993,449.3999999999992,-0.0053822495606327125,2.120907823630956
2016-03-02,AXISBANK,EQ,392.0,400.0,411.8,400.0,407.0,407.25,407.64,15332044,624990013285000.0,148002.0,8977481.0,0.5855,387.90999999999974,389.90499999999935,0.03890306122448983,12.603045266770021
2014-03-07,AXISBANK,EQ,1329.5,1334.0,1423.65,1329.3,1409.05,1406.8,1393.92,4716790,657481037670000.0,155180.0,2103595.0,0.446,1318.5999999999992,1276.7599999999982,0.05814215870628048,56.1851070124248
2018-10-08,AXISBANK,EQ,568.5,570.0,574.5,546.1,556.25,556.55,560.66,12918017,724260208095000.0,169358.0,5666384.0,0.4386,575.3999999999987,591.9549999999992,-0.021020228671943753,14.631985511088024
2011-09-02,AXISBANK,EQ,1072.75,1104.0,1109.7,1048.1,1088.0,1080.4,1067.35,2218144,236752522075000.0,80834.0,1044614.0,0.4709,1042.429999999999,1057.534999999999,0.007131204847355077,34.21312978957871
2014-05-29,AXISBANK,EQ,1859.9,1859.0,1893.4,1850.5,1861.0,1865.7,1869.04,2111082,394569250520000.0,45607.0,769507.0,0.3645000000000001,1862.4200000000005,1844.0449999999994,0.0031184472283456444,8.818630846019355
2015-12-28,AXISBANK,EQ,450.75,450.0,456.6,448.4,456.0,455.35,453.28,5914945,268115046340000.0,72884.0,3851019.0,0.6511,449.42999999999984,442.0849999999997,0.010205213533000634,5.024266115207761
2017-12-06,AXISBANK,EQ,533.15,532.2,534.5,529.2,530.95,530.5,531.86,4234770,225230617690000.0,53263.0,2653231.0,0.6265,533.5699999999995,542.8949999999991,-0.004970458595142002,1.9321620006069276
2013-06-28,AXISBANK,EQ,1275.05,1292.0,1332.0,1287.5,1328.2,1325.2,1307.43,1450191,189602323250000.0,61586.0,775596.0,0.5347999999999999,1264.6299999999994,1271.0349999999983,0.03933179091016048,37.44103030096348
2012-07-12,AXISBANK,EQ,1066.7,1059.9,1059.9,1043.0,1044.3,1047.8,1050.33,2129334,223650313055000.03,76554.0,976549.0,0.4586,1052.6299999999997,1043.7649999999987,-0.017718196306365508,17.647294410139576
2015-12-16,AXISBANK,EQ,436.1,437.0,441.9,434.0,438.15,438.15,438.66,8881531,389593390075000.0,121624.0,5320575.0,0.5991,439.2399999999999,449.0899999999996,0.004700756707177067,6.8918792790061625
2016-10-26,AXISBANK,EQ,529.1,499.0,502.0,484.5,485.25,487.55,489.96,38780250,1900094295545000.0,498492.0,21820377.0,0.5627000000000001,520.8699999999993,523.0799999999992,-0.07852957852957854,19.834584694330307
2018-05-16,AXISBANK,EQ,549.7,545.0,552.75,541.05,549.0,550.0,546.56,9929095,542682228735000.06,66724.0,5575224.0,0.5615,550.5099999999991,543.3099999999991,0.0005457522284881833,2.1686401261200854
2017-08-22,AXISBANK,EQ,494.8,496.0,507.0,496.0,499.7,499.2,501.2,6654272,333512618485000.0,80954.0,2953179.0,0.4438,496.2099999999993,493.43999999999903,0.008892481810832686,3.754730349370285
2019-01-22,AXISBANK,EQ,660.3,656.35,663.6,653.85,659.4,661.6,658.72,7951640,523790515805000.0,140331.0,4280253.0,0.5383,665.4299999999988,664.6799999999993,0.001968802059669983,6.511681810171316
2014-03-14,AXISBANK,EQ,1381.15,1371.0,1371.0,1331.0,1348.85,1354.9,1348.92,2742319,369918017680000.0,83162.0,1359503.0,0.4957,1395.599999999999,1357.099999999998,-0.019005900879701665,28.75802062030059
2012-07-06,AXISBANK,EQ,1044.0,1047.7,1047.7,1028.0,1036.8,1037.5,1037.67,1478612,153431674135000.0,57010.0,469886.0,0.3178,1039.2499999999998,1020.6599999999987,-0.00622605363984674,6.170291727152185
2016-01-22,AXISBANK,EQ,409.15,419.4,427.65,414.6,425.0,424.15,421.98,15009103,633356010585000.0,190885.0,8342047.0,0.5558,397.41999999999973,398.1949999999994,0.03666137113528056,19.71460752833479
2014-05-26,AXISBANK,EQ,1864.5,1877.0,1928.8,1848.0,1870.0,1872.95,1897.82,1743052,330800006615000.0,57675.0,429095.0,0.2462,1850.2400000000005,1781.509999999999,0.004532046124966493,22.74429598818906
2017-11-13,AXISBANK,EQ,544.8,557.0,564.55,534.05,535.0,537.35,550.78,21701958,1195302322030000.0,298101.0,11631613.0,0.536,538.9099999999995,535.9549999999992,-0.013674743024963187,7.2960091828757685
2015-05-05,AXISBANK,EQ,568.35,569.0,574.25,562.5,564.6,565.85,567.85,5385676,305826739085000.0,75860.0,1941640.0,0.3605,557.79,544.1899999999996,-0.0043986979853962715,14.406309381542883
2020-01-07,AXISBANK,EQ,723.25,728.0,738.0,721.05,726.95,725.75,728.4,9103360,663090692400000.0,123724.0,2595354.0,0.2851,739.5199999999976,744.3099999999998,0.003456619426201124,14.613076335839306
2020-10-27,AXISBANK,EQ,493.35,494.0,512.25,482.65,507.2,508.1,498.6,24240216,1208607031725000.0,269627.0,5108604.0,0.2107,504.0799999999973,491.35999999999996,0.029897638593290754,6.8306844456811495
2020-10-27,AXISBANK,EQ,493.35,494.0,512.25,482.65,507.2,508.1,498.6,24240216,1208607031725000.0,269627.0,5108604.0,0.2107,504.0799999999973,491.35999999999996,0.029897638593290754,6.8306844456811495
2012-01-24,AXISBANK,EQ,996.95,997.0,1046.0,984.05,1020.9,1032.6,1019.5,7011924,714865882875000.0,160890.0,3303235.0,0.4711,985.3799999999995,963.8249999999989,0.03575906514870342,40.50095060611207
2012-06-27,AXISBANK,EQ,1002.75,1009.2,1015.9,998.1,1000.7,1000.95,1008.45,1488812,150138967060000.0,48715.0,579439.0,0.3892000000000001,1011.1499999999999,1010.3799999999986,-0.001795063575168232,9.878448764771353
2020-10-08,AXISBANK,EQ,453.1,455.55,461.65,447.25,452.5,451.9,456.72,20909290,954970004730000.0,188624.0,6513420.0,0.3115,448.4999999999974,435.0749999999998,-0.0026484219819025157,4.359042325594966
2020-08-26,AXISBANK,EQ,451.8,452.0,464.8,449.0,463.1,463.35,459.77,25914927,1191497705205000.0,206567.0,7585667.0,0.2927,447.26999999999737,444.84499999999997,0.025564409030544466,10.949235132936577
2012-01-11,AXISBANK,EQ,894.75,898.0,947.45,893.1,943.5,933.65,913.7,3106413,283831510000000.0,96149.0,946904.0,0.3048,878.4599999999994,855.1549999999988,0.043475831237775875,35.47660144375819
2019-03-18,AXISBANK,EQ,735.1,741.0,756.0,740.25,754.4,751.6,748.39,9823043,735145466325000.0,125832.0,2474319.0,0.2519,741.5699999999986,736.2149999999993,0.02244592572439119,6.267136506973473
2012-12-06,AXISBANK,EQ,1334.7,1342.5,1379.0,1331.0,1376.85,1364.1,1345.58,1480568,199221806480000.0,47916.0,626074.0,0.4229,1332.4799999999987,1304.224999999999,0.022027421892560017,18.635503749506043
2019-01-18,AXISBANK,EQ,676.65,674.9,676.05,661.45,664.25,664.6,667.73,7037386,469904528325000.0,145520.0,2378639.0,0.338,665.0099999999989,661.3249999999991,-0.017808320401980327,6.889883888492947
2017-04-27,AXISBANK,EQ,517.15,524.0,524.0,503.25,508.25,506.6,508.99,22108735,1125321919350000.0,237163.0,9381194.0,0.4243,505.0099999999995,502.2099999999991,-0.020400270714492796,12.961741780968552
2011-11-11,AXISBANK,EQ,1112.3,1103.0,1112.65,1052.0,1056.0,1057.0,1074.08,2915291,313125910725000.0,97565.0,1322415.0,0.4536,1110.7999999999995,1124.8699999999992,-0.04971680302076775,32.04951247676204
2018-12-21,AXISBANK,EQ,632.95,633.3,637.85,616.65,621.65,620.85,626.98,10715457,671841663180000.0,117567.0,5703725.0,0.5323,626.3999999999987,618.5849999999991,-0.019116833873133787,10.497975995248515
2013-08-20,AXISBANK,EQ,988.0,953.35,1007.25,943.0,972.4,981.3,979.52,3434676,336431792670000.0,94775.0,576652.0,0.1679,1062.1199999999994,1074.9599999999987,-0.00678137651821864,81.16810180112437
2020-05-11,AXISBANK,EQ,382.05,391.0,393.5,376.85,380.5,379.55,384.22,30143521,1158167446535000.0,335987.0,6524087.0,0.2164,387.3599999999975,410.63499999999993,-0.006543646119617885,6.962434918632034
2018-03-27,AXISBANK,EQ,507.3,512.3,522.55,509.05,514.95,512.2,516.39,6423140,331682745480000.0,57201.0,2791137.0,0.4345000000000001,512.6999999999991,519.2449999999992,0.009658978907943983,10.233034740317732
2018-10-03,AXISBANK,EQ,593.45,592.6,592.6,569.1,571.95,572.25,581.49,18385327,1069082743315000.0,237229.0,10526079.0,0.5725,599.3099999999988,602.4849999999992,-0.03572331283174668,17.96296189376195
2012-10-08,AXISBANK,EQ,1142.95,1148.0,1148.0,1121.0,1131.0,1130.95,1129.87,2390694,270117657725000.0,66873.0,1355295.0,0.5669,1131.759999999999,1128.4999999999989,-0.010499146944310755,11.681256353576641
2013-07-05,AXISBANK,EQ,1264.95,1271.8,1301.4,1269.0,1284.65,1288.05,1287.32,1157188,148966710010000.0,37472.0,319411.0,0.276,1297.6299999999997,1281.1299999999983,0.018261591367247698,32.73962812857915
2019-07-23,AXISBANK,EQ,727.45,732.9,739.3,726.1,728.0,728.0,732.29,7048354,516143591255000.0,161571.0,3432162.0,0.4869,735.5399999999981,747.9949999999994,0.0007560657089833445,10.914749195333718
2013-11-20,AXISBANK,EQ,1135.05,1124.0,1155.9,1120.0,1121.0,1131.45,1137.45,2307244,262437896085000.0,64907.0,455102.0,0.1972,1106.809999999999,1116.2549999999985,-0.0031716664464119804,45.821711556834614
2012-10-12,AXISBANK,EQ,1133.7,1135.0,1143.65,1115.2,1117.55,1119.7,1128.51,1938489,218760358655000.03,65151.0,765083.0,0.3947,1123.9099999999992,1128.339999999999,-0.01234894592925817,10.909193370638574
2014-05-06,AXISBANK,EQ,1551.55,1555.0,1563.25,1528.5,1531.8,1536.95,1549.89,1067582,165463489790000.0,47787.0,408651.0,0.3828,1532.8500000000001,1525.0199999999988,-0.009409944893815858,12.634427173317931
2016-06-20,AXISBANK,EQ,526.9,515.0,523.9,514.0,522.25,522.45,520.9,11335041,590437299690000.0,98294.0,6939646.0,0.6122,526.2499999999995,531.944999999999,-0.008445625355854913,3.192373724456652
2016-03-18,AXISBANK,EQ,428.15,429.95,437.6,429.1,436.85,436.1,433.11,6675930,289140572850000.0,106275.0,3124767.0,0.4681,424.62999999999965,419.35999999999933,0.01856825878780821,8.0875367075736
2020-05-07,AXISBANK,EQ,388.85,387.0,402.25,382.7,398.5,397.35,394.83,41339427,1632187896155000.0,482183.0,7486576.0,0.1811,404.5799999999975,417.8749999999999,0.021859328790021948,23.29867485494034
2017-06-22,AXISBANK,EQ,507.75,508.9,514.45,506.65,508.0,508.0,510.48,3463745,176816663730000.0,67487.0,1707367.0,0.4929,511.6399999999993,510.28999999999917,0.000492368291482137,5.056233775898167
2019-03-11,AXISBANK,EQ,733.4,733.3,744.9,730.6,736.6,734.5,738.39,9421608,695680766905000.0,173686.0,4058187.0,0.4307,730.8599999999986,719.8299999999991,0.0014998636487593142,5.803813401293122
2015-06-15,AXISBANK,EQ,551.45,553.9,555.0,545.35,550.0,550.05,549.75,5896234,324146092360000.0,100677.0,3425989.0,0.5810000000000001,554.2899999999998,553.3849999999995,-0.0025387614470941955,7.186567330563917
2021-04-23,AXISBANK,EQ,658.7,656.0,677.5,650.9,664.95,671.35,669.53,19167768,1283347792190000.0,241268.0,4732512.0,0.2469,659.8299999999974,661.4400000000002,0.019204493699711556,10.289472775459734
2016-01-20,AXISBANK,EQ,393.0,385.6,393.4,374.65,392.0,387.6,383.16,15605644,597944313400000.0,178928.0,7624669.0,0.4886,383.7299999999997,397.1599999999995,-0.013740458015267132,9.338870381166764
2014-05-22,AXISBANK,EQ,1815.15,1829.0,1858.0,1805.1,1840.0,1841.65,1838.49,889382,163511547120000.0,31584.0,153082.0,0.1721,1825.6700000000005,1735.319999999999,0.014599344406798442,43.2722861656085
2013-11-19,AXISBANK,EQ,1139.85,1147.0,1149.8,1128.1,1134.0,1135.05,1139.18,3037305,346004345910000.0,71129.0,1256125.0,0.4136,1090.089999999999,1125.8099999999984,-0.004211080405316481,49.673627308641095
2012-07-09,AXISBANK,EQ,1037.5,1028.8,1042.5,1025.0,1033.0,1035.85,1036.28,2150384,222840539185000.0,45760.0,1073158.0,0.4991,1040.5599999999997,1023.0149999999988,-0.0015903614457831727,3.750566623613041
2016-06-08,AXISBANK,EQ,534.4,536.4,541.45,530.8,540.75,539.0,537.75,6988719,375818382350000.0,134347.0,3868537.0,0.5535,534.6499999999996,524.549999999999,0.008607784431137855,6.933884192617141
2012-10-10,AXISBANK,EQ,1128.4,1119.9,1124.0,1102.1,1105.85,1106.8,1112.0,1638968,182252766070000.0,56692.0,774513.0,0.4726,1129.979999999999,1128.5599999999988,-0.019142148174406404,14.370481898599554
2020-11-04,AXISBANK,EQ,534.15,525.1,533.85,511.0,520.05,525.15,521.8,28905623,1508293100375000.0,274440.0,7565911.0,0.26170000000000004,513.6599999999974,509.1949999999999,-0.016849199663016012,19.188942128124125
2019-06-20,AXISBANK,EQ,770.7,772.0,775.45,758.85,771.5,771.4,766.07,9190732,704073443915000.0,181863.0,5064279.0,0.551,779.3499999999987,796.3399999999991,0.0009082652134422275,12.561150424906492
2020-01-14,AXISBANK,EQ,737.4,740.0,751.4,734.2,746.05,747.9,742.83,7237665,537637949010000.06,140321.0,3010798.0,0.416,738.5399999999976,739.0299999999999,0.014239218877135862,8.759095272747363
2011-10-03,AXISBANK,EQ,1018.9,1003.0,1005.0,980.0,988.35,988.5,990.39,1993982,197482364025000.0,83505.0,1006755.0,0.5049,1047.5699999999993,1079.359999999999,-0.029836097752478086,42.03952901732433
2018-03-05,AXISBANK,EQ,525.75,524.0,528.95,521.3,524.55,524.55,524.79,6766199,355085404695000.0,78220.0,3828015.0,0.5658,533.9499999999991,534.4699999999991,-0.002282453637660553,11.609963393421975
2014-08-12,AXISBANK,EQ,376.75,377.0,383.15,374.55,382.0,381.85,378.69,2849902,107922080295000.0,36250.0,859107.0,0.3015,378.78000000000026,385.80499999999904,0.013536828135368273,4.974761300438557
2014-10-13,AXISBANK,EQ,379.2,375.95,389.0,373.0,386.1,386.9,383.69,2666892,102324736535000.0,35553.0,741488.0,0.278,381.22000000000014,381.71999999999946,0.020305907172995852,5.863616631085637
2018-04-02,AXISBANK,EQ,510.5,506.75,508.5,492.2,499.3,499.05,498.55,7120498,354990565870000.0,112010.0,2173809.0,0.3053,505.7099999999993,513.6199999999992,-0.022428991185112657,6.134166609779557
2017-01-05,AXISBANK,EQ,453.1,454.6,463.9,453.25,457.1,458.05,458.46,5829373,267252820690000.0,93787.0,2889776.0,0.4957,452.81999999999937,445.6149999999992,0.010924740675347655,4.101158372500618
2020-07-30,AXISBANK,EQ,440.9,441.9,445.9,424.75,427.0,425.85,434.47,26862223,1167088488220000.0,242199.0,5952121.0,0.2216,436.18999999999744,443.40500000000003,-0.034134724427307694,7.744627169613025
2019-10-03,AXISBANK,EQ,679.15,675.0,675.9,646.7,667.15,668.4,664.55,17615854,1170666545680000.0,261635.0,7910729.0,0.4491,686.6099999999985,687.6449999999993,-0.015828609291025586,13.803912488744476
2016-11-07,AXISBANK,EQ,478.7,484.75,489.45,482.05,483.9,485.4,485.62,6990315,339462821670000.0,111500.0,4286375.0,0.6132,478.5099999999994,486.94499999999914,0.01399623981616882,4.026536973184165
2013-02-18,AXISBANK,EQ,1449.3,1449.0,1449.0,1425.0,1432.6,1432.05,1432.54,1085936,155564565520000.0,47504.0,632503.0,0.5824,1454.8299999999977,1459.8849999999986,-0.011902297660939753,24.310712659190326
2021-04-22,AXISBANK,EQ,651.75,641.0,660.95,634.4,656.9,658.7,651.17,19385102,1262302744375000.0,261994.0,7082533.0,0.3654,659.3299999999974,663.1300000000001,0.0106635980053702,9.629291251017719
2018-08-31,AXISBANK,EQ,649.75,649.5,653.5,641.25,649.3,649.25,648.14,10207700,661600889445000.0,179155.0,5409092.0,0.5299,653.2299999999989,642.5249999999991,-0.0007695267410542384,4.927296418611148
2017-06-19,AXISBANK,EQ,510.45,511.0,525.35,509.3,518.0,520.15,517.27,6844723,354056081415000.0,70602.0,3499580.0,0.5113000000000001,510.8299999999993,511.54499999999905,0.01900284063081603,5.440427372599569
2015-03-12,AXISBANK,EQ,583.85,587.5,593.5,582.7,583.6,584.1,587.15,4512080,264926013735000.0,77853.0,1628072.0,0.3608,592.3600000000001,603.3249999999996,0.0004281921726470017,14.02040477293113
2013-08-20,AXISBANK,EQ,988.0,953.35,1007.25,943.0,972.4,981.3,979.52,3434676,336431792670000.0,94775.0,576652.0,0.1679,1062.1199999999994,1074.9599999999987,-0.00678137651821864,81.16810180112437
2018-09-04,AXISBANK,EQ,631.8,631.0,644.4,622.75,642.75,641.8,634.62,9305124,590525178615000.0,109084.0,2023411.0,0.2175,645.899999999999,644.7149999999991,0.015827793605571294,9.521882691823217
2018-07-30,AXISBANK,EQ,553.25,556.05,571.2,550.8,569.0,569.65,563.41,12949737,729595110530000.0,143343.0,5308768.0,0.41,548.5799999999992,540.8199999999991,0.029643018526886555,14.023177243286337
2012-09-18,AXISBANK,EQ,1057.5,1054.7,1085.45,1047.1,1070.7,1073.4,1068.54,2559356,273477078280000.03,96551.0,923237.0,0.3607,1008.9699999999993,985.4999999999989,0.015035460992907979,57.06206708487004
2015-12-28,AXISBANK,EQ,450.75,450.0,456.6,448.4,456.0,455.35,453.28,5914945,268115046340000.0,72884.0,3851019.0,0.6511,449.42999999999984,442.0849999999997,0.010205213533000634,5.024266115207761
2014-10-28,AXISBANK,EQ,426.8,427.2,430.6,422.6,424.35,424.2,425.98,1995946,85022941510000.0,33742.0,544325.0,0.2727,424.4500000000001,411.9349999999996,-0.006091846298031944,1.417303777048519
2020-11-04,AXISBANK,EQ,534.15,525.1,533.85,511.0,520.05,525.15,521.8,28905623,1508293100375000.0,274440.0,7565911.0,0.26170000000000004,513.6599999999974,509.1949999999999,-0.016849199663016012,19.188942128124125
2016-11-18,AXISBANK,EQ,474.1,478.0,478.9,472.0,473.0,473.45,474.81,4572569,217110722705000.03,73638.0,1952821.0,0.4271,479.6599999999993,484.7749999999992,-0.0013710187724109701,10.982679545376165
2021-02-24,AXISBANK,EQ,715.95,722.0,754.9,717.05,752.8,749.4,733.8,11207286,822394909165000.0,138731.0,3300528.0,0.2945,742.2899999999978,754.8750000000001,0.0467211397443954,25.124524871070566
2017-11-28,AXISBANK,EQ,559.4,559.5,565.9,558.0,562.25,562.55,562.24,10113136,568598369170000.0,139972.0,4784098.0,0.4731,550.4199999999995,547.1049999999991,0.005631033249910544,9.870448317915521
2016-04-20,AXISBANK,EQ,445.25,446.1,460.65,444.35,458.85,459.1,454.72,10775664,489987204770000.0,149210.0,5587373.0,0.5185000000000001,441.7399999999998,435.89499999999924,0.031106120157215145,11.368014338326297
2011-09-28,AXISBANK,EQ,1088.0,1091.0,1096.0,1065.45,1072.0,1072.7,1077.67,2016743,217339201130000.03,57478.0,753734.0,0.3737,1083.1899999999994,1107.014999999999,-0.014062499999999978,20.851210995966294
2019-04-11,AXISBANK,EQ,760.85,760.5,761.35,747.0,751.25,752.3,753.92,5365803,404536307900000.0,118983.0,2320339.0,0.4324,758.6699999999985,762.7249999999992,-0.011237431819675403,4.917519699712332
2013-04-08,AXISBANK,EQ,1229.55,1226.5,1238.0,1198.0,1204.3,1203.2,1215.65,972884,118269055700000.0,40428.0,283136.0,0.29100000000000004,1251.2199999999982,1277.529999999999,-0.02143060469277369,38.94890242353279
2012-10-11,AXISBANK,EQ,1106.8,1110.0,1140.0,1083.85,1139.05,1133.7,1115.36,2441870,272356444255000.03,66873.0,808251.0,0.331,1128.559999999999,1129.2499999999989,0.024304300686664337,13.348473695444733
2019-02-25,AXISBANK,EQ,702.05,702.9,705.8,696.1,704.5,703.7,700.98,11428024,801076904145000.0,171807.0,7611491.0,0.6659999999999999,699.269999999999,697.4349999999993,0.002350259952994982,4.227676666562389
2020-09-15,AXISBANK,EQ,440.55,441.05,451.9,435.9,450.85,449.55,443.35,17328832,768271686165000.0,158498.0,2286796.0,0.132,443.07999999999737,453.2999999999999,0.020429009193054126,7.406044828133146
2013-12-20,AXISBANK,EQ,1257.0,1250.0,1284.0,1249.75,1274.6,1277.85,1270.7,1450476,184312336370000.0,42469.0,200988.0,0.1386,1267.0399999999993,1266.4249999999986,0.016587112171837726,12.440930431341949
2020-05-27,AXISBANK,EQ,341.3,346.1,392.45,341.5,389.9,387.0,368.94,72445794,2672805312685000.0,587020.0,15280477.0,0.2109,356.9899999999976,370.275,0.1338997949018459,19.86694490846816
2014-07-17,AXISBANK,EQ,1963.8,1970.0,1971.0,1946.2,1954.0,1954.2,1957.02,722632,141420483825000.0,25194.0,156534.0,0.2166,1896.0300000000002,1896.294999999999,-0.004888481515429199,64.67083577624706
2021-03-26,AXISBANK,EQ,694.6,707.0,707.0,693.15,701.75,698.2,699.76,13143312,919712920345000.0,182700.0,3481421.0,0.2649,709.1899999999972,720.1,0.005182839044054255,14.550103092314988
2017-09-28,AXISBANK,EQ,506.3,507.85,517.25,505.65,508.0,511.8,511.31,10408979,532221714595000.0,105507.0,6887161.0,0.6617000000000001,507.4099999999995,513.0499999999992,0.01086312462966621,4.420746542894785
2017-06-28,AXISBANK,EQ,492.85,493.8,500.35,490.05,496.45,492.0,493.28,12691859,626065680625000.0,76061.0,10038114.0,0.7909,501.0499999999994,506.4799999999992,-0.001724662676270694,7.988976780320241
2018-08-24,AXISBANK,EQ,631.75,638.05,643.4,634.0,638.5,639.9,638.46,15035968,959993630865000.0,144038.0,6825918.0,0.45399999999999996,631.819999999999,624.2049999999991,0.012900672734467822,6.249459976414626
2016-09-29,AXISBANK,EQ,549.1,554.45,554.85,523.45,541.0,539.3,539.11,16581655,893929193520000.1,151205.0,7354389.0,0.4435,546.8499999999997,571.4449999999991,-0.017847386632671713,7.227551452369523
2014-11-18,AXISBANK,EQ,475.9,475.85,479.9,471.2,472.8,474.0,475.28,2773087,131799966080000.0,33962.0,879978.0,0.3173,476.3100000000001,468.09999999999945,-0.003992435385585136,3.025805677262863
2017-08-30,AXISBANK,EQ,503.6,506.2,509.5,502.3,503.3,503.9,506.18,3972126,201060272635000.0,50685.0,2422014.0,0.6098,505.51999999999924,500.86499999999916,0.0005957108816521117,3.2451117078635856
2020-11-11,AXISBANK,EQ,583.6,579.85,611.15,576.4,606.65,608.65,595.88,50289937,2996683280855000.0,474664.0,15064600.0,0.29960000000000003,567.6699999999972,540.6649999999998,0.042923235092529044,29.2262424885007
2014-11-20,AXISBANK,EQ,470.2,471.0,471.7,462.9,467.5,466.65,465.48,2510781,116871937395000.0,33673.0,961613.0,0.38299999999999995,472.73000000000013,471.4649999999994,-0.007549978732454332,4.254938307020161
2013-12-03,AXISBANK,EQ,1190.75,1185.8,1200.0,1176.05,1197.9,1193.65,1188.63,1779818,211553683330000.0,51214.0,302012.0,0.1697,1156.289999999999,1131.2999999999986,0.002435439848834875,35.840800772271635
2017-12-04,AXISBANK,EQ,533.85,536.2,540.85,529.65,537.0,534.95,536.52,4181453,224344491390000.0,61534.0,1819182.0,0.4351,543.2499999999995,545.2599999999991,0.0020605038868597436,12.554132785526003
2013-03-11,AXISBANK,EQ,1407.0,1411.0,1427.7,1391.75,1393.0,1401.2,1413.62,1748010,247101325065000.0,74209.0,811302.0,0.4641,1403.3699999999983,1386.1349999999989,-0.00412224591329069,2.2027255838559943
2015-01-13,AXISBANK,EQ,501.55,504.0,511.7,500.3,503.8,504.5,506.84,4069260,206246251085000.0,64523.0,1781686.0,0.4378,500.32000000000005,503.7949999999995,0.005881766523776255,3.649246497102204
2019-12-23,AXISBANK,EQ,739.85,736.9,748.6,735.0,744.8,743.15,743.74,10250382,762359283310000.0,109855.0,5811488.0,0.5670000000000001,742.6099999999979,736.6649999999996,0.004460363587213578,2.1054690681824897
2016-02-17,AXISBANK,EQ,405.8,406.9,406.9,394.75,403.95,403.1,400.83,10197761,408753003055000.0,135355.0,4705875.0,0.4615,398.9699999999997,397.91999999999933,-0.006653523903400682,15.399009708298905
2011-07-19,AXISBANK,EQ,1262.5,1267.7,1278.0,1263.0,1271.5,1273.05,1271.98,710784,90410120240000.0,19888.0,253558.0,0.3567,1270.899999999999,1283.264999999999,0.008356435643564364,6.219224227939948
2016-12-26,AXISBANK,EQ,438.1,435.1,435.85,427.0,430.95,432.0,431.04,4494204,193719825650000.0,66213.0,1824907.0,0.4061,447.39999999999935,457.56499999999926,-0.013923761698242498,12.578006598675064
2011-07-11,AXISBANK,EQ,1305.95,1306.0,1306.0,1260.05,1263.65,1263.95,1273.95,1286456,163887657385000.0,41244.0,759357.0,0.5903,1307.9399999999987,1306.904999999999,-0.032160496190512644,26.96711886719227
2015-08-19,AXISBANK,EQ,561.35,560.9,561.75,552.8,556.0,554.0,556.64,4135059,230174622095000.0,78620.0,2390292.0,0.5781000000000001,562.8599999999997,568.4349999999996,-0.013093435468068071,6.242735778224915
2018-02-22,AXISBANK,EQ,535.8,533.0,533.75,527.5,529.2,530.25,530.37,7808359,414135770490000.0,89927.0,5272318.0,0.6752,535.2299999999992,545.3949999999992,-0.010358342665173437,4.2647684575601845
2016-04-13,AXISBANK,EQ,434.05,440.05,445.3,438.1,439.5,440.5,442.07,9091282,401902278920000.0,135865.0,5804516.0,0.6385000000000001,430.5199999999998,434.86499999999916,0.014860039165994765,7.195884240061495
2012-06-29,AXISBANK,EQ,978.6,994.7,1018.1,987.1,1012.0,1015.75,1005.39,3319308,333718480455000.0,84830.0,1757562.0,0.5295000000000001,1002.0699999999999,1005.2549999999989,0.03796239525853262,14.528876418988103
2018-09-17,AXISBANK,EQ,636.4,633.7,634.0,622.0,624.6,625.95,626.26,6644742,416130831440000.0,124798.0,2699710.0,0.4063000000000001,639.9399999999989,639.4699999999991,-0.016420490257699427,10.864299332990957
2020-06-22,AXISBANK,EQ,417.05,420.0,435.9,418.1,430.25,430.15,428.96,40454158,1735319174325000.0,374532.0,9811469.0,0.2425,404.74999999999744,408.2299999999999,0.03141110178635653,19.7777336921153
2017-02-28,AXISBANK,EQ,508.95,509.4,512.5,504.6,506.0,506.65,507.87,5799421,294533173805000.0,105184.0,2996636.0,0.5167,514.6799999999994,501.1799999999991,-0.004519107967383862,11.160734742683333
2015-09-11,AXISBANK,EQ,482.6,488.0,493.7,474.6,480.8,481.25,484.27,7212180,349262076235000.0,143253.0,2484963.0,0.3446,474.7699999999998,478.3199999999996,-0.002797347699958652,14.636025758261153
2019-09-18,AXISBANK,EQ,640.45,645.5,654.5,641.55,647.5,648.4,646.98,9702162,627708025700000.0,234595.0,2868624.0,0.2957,659.3799999999986,661.8149999999994,0.012413147006011371,14.535499647306588
2014-05-26,AXISBANK,EQ,1864.5,1877.0,1928.8,1848.0,1870.0,1872.95,1897.82,1743052,330800006615000.0,57675.0,429095.0,0.2462,1850.2400000000005,1781.509999999999,0.004532046124966493,22.74429598818906
2020-06-16,AXISBANK,EQ,389.6,404.9,405.0,360.4,380.2,381.55,379.88,96190274,3654065942305001.0,781976.0,27287497.0,0.2837,404.00999999999743,407.95500000000004,-0.02066221765913756,18.48355350023989
2014-07-15,AXISBANK,EQ,1846.6,1854.85,1903.45,1852.0,1899.6,1898.9,1878.54,711517,133661168420000.0,23747.0,126521.0,0.1778,1859.5600000000002,1889.7499999999989,0.02832232210549135,30.66018183244028
2011-07-15,AXISBANK,EQ,1279.25,1281.0,1286.85,1262.55,1269.0,1267.9,1270.72,557960,70901101630000.0,22065.0,176798.0,0.3169,1269.859999999999,1295.924999999999,-0.008872386163767731,5.972373899664939
